Filename,Bad Exposure,Bad Saturation,Noise,Haze,Undesired Blur
0037_20160716_152152_109e774_adjust.jpg,0.35,-0.3,0.25,0.1,0.2
0382_20150916_195040_743noise_exp_527.jpg,0.65,-0.4,0.0,0.0,0.0
0127_20161023_135459_181motionmag_average_adjust_local.jpg,0.35,-0.05,0.25,0.1,0.4
4WBR_20150516_120057_166noise_169.jpg,0.25,0.1,0.25,0.0,0.2
0039_20141006_155340_624motionmag_average_adjust_exp.jpg,0.6,-0.625,0.25,0.1,0.45
0030_20151009_173835_414noise_adjust_1652.jpg,0.3,-0.1,0.45,0.0,0.2
0043_20160916_182919_467motionmag_average_adjust_local.jpg,0.85,-0.625,0.7,0.0,0.25
0919_20150906_184556_367merged_adjust_local_exp.jpg,0.85,0.25,0.15,0.1,0.15
4WBR_20150524_141531_912e785_interp_adjust.jpg,0.25,0.2,0.25,0.15,0.25
0039_20141010_164120_414naive_average_adjust_local.jpg,0.25,-0.1,0.2,0.1,0.2
0043_20160917_060330_349naive_average.jpg,0.35,-0.2,0.25,0.05,0.2
0043_20160919_140939_300e698_adjust_local.jpg,0.25,-0.15,0.15,0.05,0.15
5a9e_20150405_165352_614e774_adjust.jpg,0.2,0.0,0.2,0.05,0.2
33TJ_20150729_162417_741e698_adjust.jpg,0.35,0.1875,0.15,0.1,0.25
33TJ_20150810_194334_766e698_adjust_local.jpg,0.3,0.0,0.3,0.3,0.25
0043_20160916_081257_754naive_average_adjust.jpg,0.25,-0.05,0.3,0.55,0.4
6G7M_20150403_172319_794e785_interp_adjust_local.jpg,0.25,-0.1,0.25,0.0,0.2
4WBR_20150422_220522_541merged_adjust_local.jpg,0.25,0.0,0.65,0.0,0.05
0006_20160723_112054_405e774_adjust_local.jpg,0.35,0.0,0.3,0.1,0.2
6G7M_20150321_133007_750e698_adjust.jpg,0.25,0.4,0.2,0.1,0.2
1125_20151227_132013_544align_average_adjust_local.jpg,0.35,-0.2,0.25,0.25,0.25
0043_20160917_162724_770merged_adjust_local.jpg,0.45,-0.15,0.3,0.1,0.25
4KK2_20150822_111058_087noise_adjust4_165.jpg,0.25,0.15,0.3,0.0,0.25
1125_20151227_131305_126merged_adjust_local.jpg,0.25,0.3125,0.1,0.4,0.3
6G7M_20150317_221108_787noise_nlm_sharp_exp_1280.jpg,0.55,-0.25,0.4,0.0,0.3
0127_20161018_115319_604naive_average_adjust_local.jpg,0.25,0.0,0.15,0.2,0.45
5a9e_20150404_122216_530naive_average_adjust.jpg,0.35,0.0,0.2,0.0,0.15
0919_20150905_153145_996noise_1598.jpg,0.45,-0.625,0.45,0.0,0.05
0382_20150924_095526_497noise_adjust4_404.jpg,0.35,-0.25,0.25,0.0,0.25
6G7M_20150325_083935_838align_average_adjust_exp.jpg,0.4,-0.25,0.3,0.0,0.25
1125_20151221_200500_375naive_average_adjust.jpg,0.3,-0.15,0.25,0.0,0.15
6FHF_20150331_121129_927align_average_adjust_awb.jpg,0.25,0.25,0.25,0.15,0.25
c1b1_20150424_193600_862e698_adjust.jpg,0.35,0.4375,0.4,0.05,0.2
c1b1_20150311_204109_584naive_average_adjust.jpg,0.45,0.5,0.3,0.0,0.55
0830_20151115_125217_340e785_interp_adjust.jpg,0.25,0.25,0.2,0.0,0.2
0030_20151006_135703_479align_average_adjust.jpg,0.05,-0.05,0.2,0.1,0.2
0009_20160702_184507_653merged_adjust_local.jpg,0.3,0.15,0.35,0.0,0.2
5a9e_20141007_151031_423e774_adjust.jpg,0.35,0.2,0.25,0.1,0.15
0919_20150906_174703_237e698_adjust_local.jpg,0.5,0.0,0.0,0.0,0.0
1125_20151201_114737_108noise_nlm_sharp_385.jpg,0.5,0.0,0.3,0.0,0.2
0039_20141010_101220_411e785_interp_adjust.jpg,0.25,0.1,0.05,0.15,0.2
5066_20160630_125957_148motionmag_average_adjust_local.jpg,0.4,0.1,0.2,0.0,0.1
0919_20150906_184556_367naive_average_adjust.jpg,0.3,0.2,0.25,0.1,0.3
0127_20161018_114213_662naive_average.jpg,0.2,0.15,0.3,0.1,0.15
1125_20151231_170915_217motionmag_average_adjust_awb.jpg,0.35,-0.25,0.25,0.1,0.2
0009_20160703_160723_259naive_average.jpg,0.2,0.15,0.15,0.1,0.1
bee7_20150818_113723_879align_average_adjust_local.jpg,0.25,0.3,0.2,0.05,0.1
5a9e_20150328_173812_141e774_adjust.jpg,0.3,-0.05,0.4,0.0,0.15
6G7M_20150328_154406_315noise_nlm_sharp_140.jpg,0.35,-0.1,0.25,0.0,0.2
0043_20161007_151205_720naive_average_adjust.jpg,0.3,-0.25,0.35,0.3,0.55
6G7M_20150419_001107_999noise_nlm_sharp_1154.jpg,0.45,0.0,0.25,0.05,0.25
bee7_20150829_161616_202align_average.jpg,0.3,-0.2,0.2,0.0,0.2
0039_20141007_172940_005align_average.jpg,0.55,-0.5,0.25,0.05,0.25
0043_20160921_135949_147merged_adjust_local.jpg,0.2,0.1,0.1,0.15,0.1
0244_20151010_142159_287merged_adjust_local_sat.jpg,0.35,0.15,0.2,0.05,0.1
0030_20151021_185541_682align_average_adjust_local.jpg,0.25,0.25,0.25,0.1,0.25
33TJ_20150820_180403_156e785_interp_adjust_local.jpg,0.35,-0.35,0.4,0.4,0.3
33TJ_20150607_135208_428naive_average_adjust_local.jpg,0.25,-0.4,0.2,0.0,0.0
0830_20151121_205401_845align_average_adjust_local.jpg,0.3,0.25,0.3,0.0,0.45
6G7M_20150328_194924_423align_average_adjust_awb.jpg,0.45,-0.3,0.25,0.05,0.3
0155_20160901_194236_216merged_adjust_local_exp.jpg,0.45,-0.15,0.25,0.3,0.25
4KK2_20150822_134322_256naive_average_adjust.jpg,0.45,-0.1,0.25,0.15,0.3
0006_20160730_161413_074align_average_adjust.jpg,0.3,0.05,0.3,0.2,0.3
4KK2_20150829_155420_276merged_adjust_local_exp.jpg,0.4,-0.05,0.25,0.05,0.15
1125_20151226_184245_462naive_average.jpg,0.25,-0.05,0.3,0.2,0.45
5a9e_20150403_161113_291noise_nlm_sharp_adjust_local_893.jpg,0.25,-0.05,0.25,0.0,0.15
1125_20151229_160951_504align_average_adjust_local.jpg,0.3,0.05,0.25,0.0,0.1
33TJ_20150722_152947_856e774_adjust.jpg,0.25,0.25,0.25,0.0,0.25
0127_20161112_104411_527e774_adjust.jpg,0.3,0.1,0.3,0.05,0.2
5066_20151225_004821_874noise_nlm_sharp_exp_1961.jpg,0.4,-0.3,0.2,0.0,0.1
0919_20150905_185524_614noise_789.jpg,0.3,0.0,0.3,0.05,0.15
0543_20150917_111418_613e785_interp_adjust_local.jpg,0.3,0.05,0.25,0.1,0.15
33TJ_20150606_224837_294noise_1143.jpg,0.65,-0.4,1.0,0.0,0.1
5a9e_20150328_163105_427e785_interp_adjust_local.jpg,0.25,0.05,0.25,0.1,0.15
0543_20150918_182547_347e698_adjust.jpg,0.3,-0.1,0.3,0.1,0.2
5066_20160726_113408_550e698_adjust_local.jpg,0.3,-0.05,0.25,0.05,0.1
6G7M_20150325_113322_882naive_average.jpg,0.3,0.15,0.25,0.15,0.25
33TJ_20150819_102915_732naive_average_adjust.jpg,0.25,0.0,0.15,0.15,0.3
0919_20150904_154147_996e774_adjust_local.jpg,0.3,0.3,0.2,0.25,0.25
c1b1_20150424_192800_654e698_adjust_local.jpg,0.35,0.1875,0.25,0.0,0.2
0043_20160923_122514_781naive_average_adjust.jpg,0.2,0.15,0.0,0.0,0.2
4742_20150919_084319_419e785_interp_adjust.jpg,0.35,-0.2,0.25,0.15,0.2
6G7M_20150324_215003_680noise_nlm_sharp_adjust_local_2854.jpg,0.55,-0.2,0.3,0.05,0.35
4KK2_20150912_125525_384e698_adjust.jpg,0.3,0.1,0.15,0.0,0.05
9bf4_20150824_204344_777e785_interp_adjust_local.jpg,0.3,0.05,0.4,0.05,0.25
1125_20151201_120117_236e785_interp_adjust.jpg,0.25,0.25,0.2,0.2,0.2
J6ZC_20150408_181019_044motionmag_average_adjust_local.jpg,0.25,0.25,0.25,0.2,0.6
0919_20150906_180457_328e774_adjust_local.jpg,0.35,0.1,0.3,0.05,0.2
1125_20151229_131356_677e774_adjust_local.jpg,0.3,-0.05,0.2,0.05,0.1
0047_20160609_125554_160merged_adjust_local_exp.jpg,0.25,-0.1,0.1,0.1,0.1
0830_20151127_165051_486align_average_adjust.jpg,0.3,-0.3,0.25,0.0,0.15
6G7M_20150415_135540_793align_average.jpg,0.3,-0.2,0.25,0.05,0.2
1125_20151230_224144_527e698_adjust_local.jpg,0.45,-0.25,0.25,0.0,0.2
0919_20150910_144757_008e698_adjust_local.jpg,0.5,0.0,0.0,0.0,0.0
0244_20151010_140713_087naive_average_adjust_local.jpg,0.35,-0.1,0.25,0.05,0.2
1125_20151229_151515_415e785_interp_adjust_local.jpg,0.3,0.15,0.2,0.0,0.1
5066_20160519_143910_739e785_interp_adjust_local.jpg,0.25,0.15,0.25,0.15,0.25
0155_20160728_102507_313noise_nlm_sharp_902.jpg,0.25,0.05,0.35,0.05,0.25
6G7M_20150321_131546_612e774_adjust_local.jpg,0.25,0.15,0.25,0.2,0.25
0006_20160723_110036_978align_average.jpg,0.05,0.0,0.4,0.0,0.95
0043_20161007_115144_003e774_adjust_local.jpg,0.05,0.0,0.0,0.0,0.0
33TJ_20150619_210528_151e698_adjust.jpg,0.45,-0.25,0.2,0.15,0.2
0543_20150918_175549_902merged_adjust_local_sat.jpg,0.35,0.25,0.3,0.05,0.15
0009_20160709_235737_121naive_average.jpg,0.25,-0.05,0.2,0.25,0.2
6FHF_20150303_115050_790merged_adjust_local.jpg,0.25,0.25,0.25,0.1,0.25
c1b1_20150408_153305_211align_average_adjust_awb.jpg,0.25,0.1,0.25,0.05,0.25
0919_20150905_213217_517e774_adjust.jpg,0.2,-0.1,0.25,0.05,0.15
1125_20151227_113942_404e785_interp_adjust.jpg,0.25,-0.3,0.1,0.25,0.2
c483_20150901_211258_521naive_average_adjust_local.jpg,0.5,-0.25,0.3,0.25,0.35
6G7M_20150310_214842_527noise_nlm_sharp_awb_1280.jpg,0.4,0.4375,0.55,0.05,0.35
0382_20150912_125455_388noise_adjust_local_352.jpg,0.2,0.05,0.15,0.15,0.1
4742_20150918_190506_110e774_adjust.jpg,0.25,0.15,0.25,0.25,0.25
0039_20141007_151008_105merged_adjust_local.jpg,0.2,-0.1875,0.15,0.35,0.2
33TJ_20150702_194358_293e774_adjust.jpg,0.25,-0.3,0.25,0.05,0.2
6G7M_20150326_002210_987motionmag_average_adjust_exp.jpg,0.55,-0.4,0.2,0.0,0.45
0043_20160921_140231_892motionmag_average_adjust.jpg,0.35,-0.25,0.2,0.05,0.35
0043_20160829_165126_887e785_interp_adjust_local.jpg,0.45,-0.2,0.0,0.2,0.05
0272_20151215_234251_014merged_adjust_local_sat.jpg,0.5,-0.1,0.25,0.15,0.15
0830_20151101_123037_908merged_adjust_local_exp.jpg,0.3,-0.25,0.2,0.0,0.05
5a9e_20150328_172446_747align_average.jpg,0.25,0.25,0.25,0.25,0.25
0043_20160829_185205_874merged_adjust_local_exp.jpg,0.25,0.0,0.2,0.15,0.2
1125_20151229_181701_363merged_adjust_local_exp.jpg,0.95,-0.75,0.75,0.0,0.05
0127_20161018_115633_840e698_adjust_local.jpg,0.35,0.0,0.25,0.05,0.2
4KK2_20150807_162652_637e698_adjust.jpg,0.25,0.05,0.25,0.2,0.25
4KK2_20150910_141557_873e774_adjust_local.jpg,0.15,0.0,0.4,0.0,0.0
4KK2_20150906_174428_830e774_adjust.jpg,0.5,0.05,0.15,0.0,0.0
6G7M_20150321_133636_123naive_average_adjust_local.jpg,0.25,0.25,0.25,0.15,0.45
0919_20150906_125058_289e785_interp_adjust_local.jpg,0.2,-0.15,0.15,0.2,0.15
0830_20151031_160957_690merged_adjust_local_exp.jpg,0.3,0.1,0.25,0.0,0.2
4KK2_20150822_131109_147naive_average_adjust.jpg,0.4,0.1,0.25,0.15,0.2
4KK2_20150822_213842_555motionmag_average.jpg,0.3,-0.5,0.7,0.05,0.0
0080_20141031_200527_141align_average.jpg,0.4,-0.2,0.25,0.05,0.2
0039_20141009_183044_782e698_adjust.jpg,0.3,0.05,0.25,0.2,0.25
6G7M_20150411_121559_231e785_interp_adjust_local.jpg,0.3,-0.25,0.15,0.05,0.05
0382_20150924_094319_049noise_621.jpg,0.4,0.3125,0.4,0.0,0.2
4KK2_20150906_132936_860motionmag_average_adjust.jpg,0.3,0.15,0.3,0.05,0.25
4WBR_20150516_113244_247e698_adjust_local.jpg,0.2,0.0,0.25,0.1,0.25
0382_20150919_113020_896merged_adjust_local_sat.jpg,0.2,0.15,0.2,0.2,0.1
0244_20151010_161549_802naive_average_adjust.jpg,0.45,0.1,0.25,0.05,0.25
1125_20160405_131113_994e698_adjust_local.jpg,0.3,-0.05,0.25,0.0,0.15
6G7M_20150417_063859_191align_average_adjust_local.jpg,0.45,-0.05,0.3,0.2,0.2
1125_20151201_114642_449e774_adjust.jpg,0.25,0.15,0.4,0.0,0.25
0047_20160609_133132_746e785_interp_adjust.jpg,0.35,0.0,0.35,0.15,0.25
6FHF_20150303_113141_803e698_adjust_local.jpg,0.35,0.3,0.3,0.05,0.15
0039_20141008_190206_413e698_adjust.jpg,0.4,-0.25,0.25,0.05,0.2
5a9e_20141006_153319_375e785_interp_adjust.jpg,0.25,0.25,0.25,0.15,0.25
0919_20150906_184851_086naive_average_adjust.jpg,0.25,0.0,0.2,0.15,0.25
33TJ_20150810_191223_224merged_adjust_local_exp.jpg,0.4,0.1875,0.25,0.0,0.2
0155_20160805_140239_132align_average_adjust_local.jpg,0.2,-0.2,0.2,0.25,0.25
6G7M_20150418_221014_105motionmag_average.jpg,0.4,0.3,0.25,0.25,0.6
1125_20151231_124309_717e698_adjust_local.jpg,0.25,0.25,0.25,0.4,0.25
0009_20160703_180351_837e698_adjust_local.jpg,0.3,-0.05,0.2,0.0,0.05
9bf4_20150824_204230_368merged_adjust_local.jpg,0.2,0.1,0.1,0.05,0.1
4WBR_20150508_202211_762noise_nlm_sharp_1472.jpg,0.6,-0.15,1.0,0.0,0.3
0039_20141007_160811_840naive_average.jpg,0.4,0.25,0.3,0.3,0.35
0043_20160917_133155_527naive_average_adjust_local.jpg,0.2,-0.1,0.15,0.1,0.65
6G7M_20150411_123126_272naive_average_adjust_local.jpg,0.25,0.35,0.25,0.2,0.3
4WBR_20150508_202211_762naive_average.jpg,0.3,-0.25,0.25,0.0,0.15
1125_20151201_115142_439noise_113.jpg,0.45,0.0,0.0,0.0,0.0
1125_20151201_113348_033naive_average.jpg,0.3,-0.15,0.2,0.0,0.1
9bf4_20150818_120602_030naive_average.jpg,0.35,-0.3,0.2,0.0,0.15
47L8_20150630_155957_192noise_nlm_sharp_exp_273.jpg,0.35,0.2,0.25,0.0,0.2
6FHF_20150303_170922_780e785_interp_adjust.jpg,0.25,-0.05,0.25,0.05,0.2
5a9e_20150207_134833_157align_average_adjust.jpg,0.2,-0.05,0.2,0.1,0.3
33TJ_20150722_171315_319merged_adjust_local.jpg,0.2,-0.1,0.3,0.0,0.2
0089_20160630_132028_847merged_adjust_local.jpg,0.25,0.0,0.0,0.0,0.0
0158_20160702_163422_023noise_nlm_sharp_354.jpg,0.25,0.0,0.65,0.0,0.0
6G7M_20150307_154158_446e785_interp_adjust.jpg,0.3,-0.3,0.2,0.1,0.1
33TJ_20150821_142134_061naive_average.jpg,0.25,0.05,0.25,0.3,0.5
0006_20160726_184949_203e785_interp_adjust.jpg,0.25,0.0,0.25,0.6,0.25
0244_20151011_124502_720align_average_adjust_local.jpg,0.35,0.25,0.25,0.0,0.2
6G7M_20150404_132524_360e698_adjust.jpg,0.3,-0.3,0.3,0.0,0.2
0039_20141010_073935_293naive_average_adjust.jpg,0.25,-0.2,0.0,0.05,0.2
J6ZC_20150408_181019_044naive_average_adjust_local.jpg,0.2,-0.2,0.15,0.0,0.7
5066_20160413_165856_637e698_adjust_local.jpg,0.25,-0.15,0.25,0.2,0.2
6G7M_20150328_191608_226naive_average.jpg,0.4,0.15,0.25,0.2,0.25
0039_20141010_144402_256motionmag_average_adjust.jpg,0.4,-0.35,0.3,0.0,0.25
62CL_20150215_163430_466e774_adjust.jpg,0.2,0.0,0.2,0.0,0.15
0043_20161006_125402_312naive_average_adjust.jpg,0.25,0.15,0.3,0.3,0.4
6G7M_20150403_154927_473motionmag_average_adjust.jpg,0.45,-0.1,0.25,0.05,0.3
0039_20141009_185106_042align_average_adjust_local.jpg,0.4,-0.4,0.9375,0.35,0.85
4KK2_20150910_142211_351naive_average_adjust.jpg,0.35,0.1875,0.3,0.0,0.2
J6VL_20150312_193105_564naive_average_adjust_local.jpg,0.3,0.1,0.25,0.05,0.35
0244_20151010_145620_723e774_adjust_local.jpg,0.45,-0.2,0.0,0.0,0.0
0543_20150917_111427_139motionmag_average.jpg,0.45,-0.4,0.0,0.45,0.25
J6ZC_20150408_153910_977e698_adjust.jpg,0.35,-0.05,0.25,0.0,0.2
0043_20160826_152917_946motionmag_average_adjust_local.jpg,0.3,-0.05,0.3,0.15,0.3
47L8_20150503_135252_676e774_adjust_local.jpg,0.3,-0.05,0.2,0.0,0.1
6G7M_20150310_214842_527align_average_adjust_local.jpg,0.5,0.15,0.35,0.15,0.2
1125_20151223_134031_545naive_average.jpg,0.25,-0.25,0.2,0.1,0.1
0039_20141010_164305_453naive_average.jpg,0.3,-0.45,0.0,0.15,0.2
0043_20160829_185205_874e785_interp_adjust.jpg,0.3,-0.2,0.25,0.05,0.2
4742_20151130_083519_829e774_adjust.jpg,0.25,0.0,0.2,0.05,0.0
bee7_20150818_110344_258e774_adjust_local.jpg,0.35,-0.15,0.35,0.0,0.1
33TJ_20150607_154818_371motionmag_average_adjust_local.jpg,0.25,-0.05,0.3,0.0,0.55
33TJ_20150628_211117_139e698_adjust_local.jpg,0.4,-0.05,0.25,0.1,0.55
0127_20161018_111335_603align_average_adjust.jpg,0.5,-0.2,0.65,0.0,0.0
0919_20150906_175138_651merged_adjust_local_sat.jpg,0.2,0.0,0.2,0.15,0.15
0039_20141008_120309_685e785_interp_adjust_local.jpg,0.35,-0.15,0.2,0.05,0.15
0155_20160924_180839_789e698_adjust.jpg,0.35,-0.3,0.15,0.0,0.1
4KK2_20150818_121109_368merged_adjust_local_sat.jpg,0.25,-0.25,0.3,0.0,0.2
0382_20150916_200110_265e785_interp_adjust_local.jpg,0.4,-0.25,0.25,0.1,0.2
0039_20141007_164039_446e785_interp_adjust.jpg,0.45,-0.45,0.15,0.3,0.2
6G7M_20150411_131917_938align_average_adjust.jpg,0.35,0.1,0.25,0.15,0.3
0037_20160719_131434_981e774_adjust.jpg,0.3,0.2,0.25,0.15,0.25
0830_20151108_120156_474naive_average.jpg,0.4,-0.2,0.0,0.2,0.0
0043_20161031_224702_478naive_average_adjust.jpg,0.4,-0.15,0.3,0.0,0.4
6G7M_20150403_180848_802e785_interp_adjust.jpg,0.3,-0.3,0.25,0.0,0.25
1125_20151229_185051_744e774_adjust.jpg,0.45,-0.2,0.05,0.2,0.0
0037_20160719_122512_780motionmag_average_adjust_local.jpg,0.2,-0.1,0.3,0.15,0.25
1125_20151227_130056_371merged_adjust_local.jpg,0.25,-0.1,0.15,0.6875,0.15
0039_20141008_114221_398e774_adjust_local.jpg,0.25,0.25,0.25,0.2,0.25
6G7M_20150404_140420_225e698_adjust.jpg,0.3,-0.15,0.25,0.15,0.25
1125_20151231_161346_395e774_adjust.jpg,0.25,-0.25,0.3,0.05,0.2
33TJ_20150606_203128_570e774_adjust.jpg,0.25,-0.15,0.2,0.1,0.1
0030_20151217_215058_444e698_adjust_local.jpg,0.4,0.15,0.35,0.05,0.2
0155_20160831_122246_058merged_adjust_local_sat.jpg,0.3,0.2,0.25,0.15,0.15
0006_20160727_184057_858e698_adjust.jpg,0.35,-0.2,0.25,0.05,0.25
0039_20141009_122555_624naive_average.jpg,0.35,-0.2,0.25,0.3,0.25
1125_20160403_175104_365merged_adjust_local.jpg,0.7,-0.55,0.0,0.4,0.0
0127_20161105_172413_044noise_nlm_sharp_adjust_149.jpg,0.4,-0.25,0.3,0.2,0.2
5a9e_20150207_134833_157noise_adjust_local_136.jpg,0.2,0.1,0.4,0.05,0.15
0155_20161002_143203_533noise_adjust3_293.jpg,0.2,0.05,0.3,0.0,0.25
0272_20160515_091840_188noise_adjust3_132.jpg,0.25,0.3,0.35,0.0,0.25
0043_20160925_112411_187motionmag_average_adjust_local.jpg,0.3,-0.05,0.3,0.0,0.35
5066_20160629_090221_633noise_nlm_sharp_634.jpg,0.2,-0.2,0.2,0.05,0.0
0155_20160816_114911_369e698_adjust.jpg,0.25,0.0,0.0,0.0,0.0
J6ZC_20150408_152431_778e774_adjust_local.jpg,0.25,0.25,0.4,0.0,0.25
0030_20151111_114556_492e785_interp_adjust_local.jpg,0.3,0.05,0.2,0.0,0.05
5066_20151225_192323_351e774_adjust.jpg,0.25,0.15,0.5,0.05,0.3
0043_20161006_082056_937e698_adjust.jpg,0.35,-0.1,0.25,0.05,0.2
0382_20150919_133035_735align_average_adjust.jpg,0.45,-0.4,0.05,0.3,0.05
0043_20161007_115830_690e774_adjust_local.jpg,0.35,0.25,0.25,0.2,0.25
0006_20160726_185600_481merged_adjust_local_sat.jpg,0.3,-0.3,0.2,0.55,0.25
0039_20141008_190206_413e774_adjust_local.jpg,0.45,0.05,0.25,0.05,0.2
0218_20141102_111848_251e698_adjust.jpg,0.2,0.25,0.0,0.0,0.0
0919_20150904_213220_048motionmag_average_adjust.jpg,0.25,0.3,0.25,0.2,0.25
6G7M_20150308_153308_901motionmag_average_adjust_local.jpg,0.35,0.3125,0.35,0.3,0.45
4KK2_20150829_155324_196naive_average_adjust.jpg,0.25,0.1,0.3,0.1,0.25
0006_20160722_101432_847e785_interp_adjust_local.jpg,0.05,0.15,0.0,0.0,0.15
6G7M_20150328_164127_854e785_interp_adjust.jpg,0.35,-0.15,0.25,0.1,0.15
bee7_20150829_150230_285e774_adjust.jpg,0.35,-0.1,0.25,0.1,0.2
1125_20151227_132019_100motionmag_average_adjust_local.jpg,0.25,0.9,0.2,0.7,0.05
6G7M_20150418_221014_105e785_interp_adjust.jpg,0.45,0.05,0.45,0.05,0.25
5a9e_20141006_155135_251merged_adjust_local_exp.jpg,0.2,0.0,0.15,0.0,0.0
0039_20141005_144713_643naive_average_adjust_local.jpg,0.25,0.2,0.0,0.05,0.25
0030_20151007_174505_556align_average_adjust_local.jpg,0.35,-0.35,0.25,0.1,0.25
5066_20160723_072451_787e774_adjust_local.jpg,0.35,-0.15,0.25,0.0,0.15
4KK2_20150818_113319_995noise_adjust_local_152.jpg,0.25,0.25,0.3,0.0,0.25
5066_20160413_200623_656align_average_adjust.jpg,0.45,-0.35,0.25,0.05,0.2
5a9e_20150403_165620_236align_average_adjust.jpg,0.35,0.1,0.2,0.0,0.2
6G7M_20150414_225105_789motionmag_average.jpg,0.45,-0.4,0.25,0.0,0.45
33TJ_20150626_104142_520motionmag_average_adjust_exp.jpg,0.2,-0.25,0.1,0.05,0.5
6G7M_20150310_214842_527align_average_adjust.jpg,0.35,-0.5,0.5,0.0,0.35
4KK2_20150910_141557_873naive_average_adjust.jpg,0.5,-0.5,0.2,0.05,0.2
6G7M_20150417_185141_031e698_adjust.jpg,0.3,-0.05,0.25,0.0,0.15
5a9e_20150403_125941_989motionmag_average_adjust_exp.jpg,0.35,-0.25,0.25,0.15,0.45
4WBR_20150524_122906_585merged_adjust_local_sat.jpg,0.3,0.15,0.2,0.0,0.1
0039_20141006_155258_959e785_interp_adjust.jpg,0.35,-0.2,0.25,0.05,0.2
6G7M_20150411_122218_768e774_adjust_local.jpg,0.2,0.1,0.15,0.05,0.1
0030_20151009_172916_484e774_adjust.jpg,0.35,-0.2,0.25,0.1,0.2
6G7M_20150321_124944_821align_average_adjust.jpg,0.3,-0.15,0.3,0.05,0.3
6G7M_20150314_155841_086merged_adjust_local.jpg,0.2,-0.05,0.2,0.15,0.2
33TJ_20150612_193954_263e774_adjust.jpg,0.3,-0.15,0.15,0.25,0.1
0047_20160609_125554_160noise_adjust4_364.jpg,0.25,-0.1875,0.25,0.1,0.15
0543_20150917_131359_464e698_adjust_local.jpg,0.25,0.0,0.05,0.0,0.0
33TJ_20150613_162325_651align_average_adjust.jpg,0.2,-0.15,0.1,0.3,0.3
4KK2_20150818_114734_672naive_average.jpg,0.25,0.05,0.25,0.1,0.25
0030_20151007_174433_246e698_adjust.jpg,0.2,-0.1,0.25,0.15,0.25
33TJ_20150627_144227_961e785_interp_adjust.jpg,0.3,-0.2,0.3,0.0,0.2
4WBR_20150502_163510_618merged_adjust_local.jpg,0.35,0.0,0.25,0.05,0.2
6G7M_20150321_133255_034e785_interp_adjust.jpg,0.25,0.15,0.25,0.1,0.25
4KK2_20150822_215204_476align_average.jpg,0.35,0.4375,0.3,0.0,0.3
0043_20161007_091244_874align_average.jpg,0.25,-0.1,0.25,0.2,0.45
33TJ_20150616_221237_561noise_nlm_sharp_1392.jpg,0.7,-0.35,0.75,0.1,0.35
9bf4_20150824_204044_938naive_average.jpg,0.3,0.4375,0.1,0.05,0.1
33TJ_20150812_141216_572naive_average_adjust.jpg,0.25,0.05,0.3,0.25,0.4
0043_20160917_141239_302motionmag_average_adjust_local.jpg,0.4,0.5,0.4,0.15,0.4
1125_20151229_223327_946align_average_adjust_local.jpg,0.25,0.15,0.3,0.0,0.15
0043_20160923_122514_781merged_adjust_local_exp.jpg,0.3,0.3125,0.25,0.05,0.2
0039_20141007_191809_800naive_average_adjust.jpg,0.45,0.375,0.3,0.1,0.25
0043_20160927_220211_412align_average_adjust.jpg,0.55,0.4166666666666667,0.2,0.05,0.15
6G7M_20150412_185825_365naive_average.jpg,0.75,-0.75,0.2,0.0,0.25
0043_20161022_142632_998noise_164.jpg,0.25,-0.2,0.0,0.0,0.0
0155_20160901_194236_216naive_average.jpg,0.4,-0.05,0.25,0.25,0.2
33TJ_20150729_125805_415motionmag_average_adjust_exp.jpg,0.35,-0.1,0.2,0.0,0.3
0382_20150916_200729_585e785_interp_adjust_local.jpg,0.6,-0.4375,0.3,0.1,0.2
0030_20160606_204741_795e785_interp_adjust_local.jpg,0.35,-0.2,0.2,0.05,0.1
0039_20141007_070926_595align_average.jpg,0.5,0.4375,0.4,0.15,0.45
0009_20160703_152052_525e774_adjust.jpg,0.25,-0.05,0.25,0.15,0.25
0272_20151216_000543_492naive_average.jpg,0.9,-0.5,1.0,0.0,0.2
bee7_20150817_234050_879e698_adjust.jpg,0.35,0.25,0.3,0.0,0.2
0155_20160818_213125_745noise_nlm_sharp_607.jpg,0.35,0.25,0.25,0.0,0.15
0218_20150326_020924_853noise_adjust4_1280.jpg,0.55,-0.15,0.35,0.05,0.65
0830_20151121_144306_391align_average_adjust_exp.jpg,0.3,-0.25,0.15,0.25,0.2
1125_20151201_113348_033noise_nlm_sharp_adjust_952.jpg,0.25,0.1,0.25,0.0,0.2
4KK2_20150822_213656_916e785_interp_adjust_local.jpg,0.3,0.0,0.3,0.0,0.1
0218_20150326_020721_884align_average.jpg,0.3,0.2,0.15,0.1,0.2
0043_20160920_194235_974e774_adjust_local.jpg,0.35,-0.1,0.25,0.05,0.2
33TJ_20150606_203128_570noise_adjust4_544.jpg,0.25,0.05,0.35,0.2,0.25
6G7M_20150325_090246_056merged_adjust_local.jpg,0.3,0.0,0.2,0.0,0.15
4KK2_20150808_205035_858motionmag_average_adjust_exp.jpg,0.45,-0.3125,0.65,0.25,0.4
0006_20160727_194833_362naive_average.jpg,0.35,-0.3,0.25,0.2,0.7
1125_20151231_125421_274align_average.jpg,0.3,-0.15,0.3,0.1,0.25
0155_20160902_110711_717e774_adjust.jpg,0.2,-0.05,0.2,0.15,0.1
